pulse_count,tube_rate,wall_time,monotonic
35612,17.634,1782447622.7351816,13256.260762916
35612,17.634,1782447623.7351804,13257.260762071
35612,17.634,1782447624.7351818,13258.260763311
35612,17.634,1782447625.7351635,13259.260744627
35612,17.634,1782447626.735198,13260.260779341
35613,17.634,1782447627.7351758,13261.260757244
35613,16.54,1782447628.7352047,13262.260786113
35615,16.598,1782447629.735167,13263.260748261
35615,18.837,1782447630.7351668,13264.260748118
35615,18.837,1782447631.7351997,13265.260781236
35616,18.689,1782447632.7351801,13266.260761373
35616,18.689,1782447633.7352428,13267.260824068
35617,18.661,1782447634.7352123,13268.260793624
35617,18.661,1782447635.7351704,13269.260751526
35617,18.661,1782447636.7352488,13270.26083019
35617,18.661,1782447637.735156,13271.260737375
35617,18.661,1782447638.7351706,13272.26075195
35618,17.502,1782447639.7351635,13273.260744779
35618,17.502,1782447640.7351828,13274.260764226
35618,17.502,1782447641.7351985,13275.260779904
35618,17.502,1782447642.735183,13276.260764426
35618,17.502,1782447643.735181,13277.260762617
35618,17.502,1782447644.7351744,13278.260755879
35618,17.502,1782447645.7351701,13279.260751334
35619,15.999,1782447646.7351708,13280.260752146
35619,15.999,1782447647.7351985,13281.260779803
35619,15.999,1782447648.7352552,13282.260836545
35619,15.999,1782447649.735216,13283.26079715
35619,15.999,1782447650.735171,13284.260752444
35619,15.999,1782447651.7351754,13285.260756824
35619,15.999,1782447652.7352085,13286.260789802
35619,15.999,1782447653.735199,13287.260780662
35621,14.833,1782447654.735249,13288.260830412
35621,14.833,1782447655.7352717,13289.260853842
35621,14.833,1782447656.735204,13290.26078531
35621,14.833,1782447657.7351346,13291.260716026
35621,14.833,1782447658.7351577,13292.260739212
35621,14.833,1782447659.7352116,13293.260793004
35621,14.833,1782447660.73517,13294.260751201
35621,14.833,1782447661.735221,13295.260802292
35621,14.833,1782447662.735169,13296.260750363
35622,14.833,1782447663.7351747,13297.260755902
35622,13.663,1782447664.7352061,13298.260787349
35622,13.663,1782447665.7351775,13299.260758949
35623,15.833,1782447666.735202,13300.2607834
35623,15.833,1782447667.735169,13301.260750461
35625,16.917,1782447668.7352152,13302.260796969
35625,16.917,1782447669.7351701,13303.260751239
35625,16.917,1782447670.7351704,13304.260751613
35626,17.048,1782447671.7352297,13305.260811111
35626,17.048,1782447672.735192,13306.260773464
35626,17.048,1782447673.7352328,13307.26081403
35626,17.048,1782447674.7351718,13308.260753041
35626,17.048,1782447675.7352197,13309.260801091
35627,15.812,1782447676.7352035,13310.260784757
35627,15.812,1782447677.7352233,13311.260804738
35627,15.812,1782447678.7352147,13312.260796034
35627,15.812,1782447679.735169,13313.260750407
35627,15.812,1782447680.7352238,13314.260805124
35627,15.812,1782447681.7351828,13315.260764142
35627,15.812,1782447682.7352104,13316.260791791
35627,15.812,1782447683.7351716,13317.260753012
35628,14.908,1782447684.7352479,13318.26082923
35628,14.908,1782447685.7352107,13319.260792029
35628,14.908,1782447686.7352335,13320.260814978
35628,14.908,1782447687.7351968,13321.260778185
35629,14.908,1782447688.7351701,13322.26075133
35629,15.674,1782447689.7352154,13323.260796711
35630,15.674,1782447690.7351956,13324.260776982
35631,15.418,1782447691.735176,13325.260757972
35631,15.891,1782447692.7352097,13326.260790948
35632,17.306,1782447693.735209,13327.260790243
35634,17.39,1782447694.73521,13328.260791435
35634,17.337,1782447695.7352412,13329.260822436
35634,17.337,1782447696.7352908,13330.260872126
35634,17.337,1782447697.7352135,13331.26079482
35634,17.337,1782447698.735208,13332.26078952
35634,17.337,1782447699.7351818,13333.260763135
35634,17.337,1782447700.735182,13334.260763492
35635,16.46,1782447701.7352557,13335.260837092
35636,16.671,1782447702.7352095,13336.260790901
35636,16.671,1782447703.7352738,13337.260855093
35636,16.671,1782447704.7352152,13338.260796384
35637,17.272,1782447705.7351742,13339.260755431
35637,17.272,1782447706.7351875,13340.260768906
35637,17.272,1782447707.7351885,13341.260769787
35637,17.272,1782447708.735207,13342.26078856
35637,17.272,1782447709.7351727,13343.26075425
35637,17.272,1782447710.735202,13344.260783457
35638,17.386,1782447711.7352521,13345.260833511
35639,19.432,1782447712.7351742,13346.260755498
35640,19.432,1782447713.735176,13347.260757479
35640,19.78,1782447714.7352161,13348.260797458
35640,19.78,1782447715.7351782,13349.260759608
35640,19.78,1782447716.73526,13350.260841276
35640,19.78,1782447717.7352297,13351.26081096
35640,19.78,1782447718.7352152,13352.260796435
35640,19.78,1782447719.735213,13353.260794273
35640,19.78,1782447720.7352154,13354.260796962
35640,19.78,1782447721.735199,13355.260780395
35641,19.78,1782447722.735174,13356.260755219
35641,19.039,1782447723.735256,13357.260837278
35641,19.039,1782447724.7352169,13358.260798435
35642,19.273,1782447725.735178,13359.260759359
35642,19.273,1782447726.7351713,13360.260752504
35642,19.273,1782447727.7351756,13361.260757079
35642,19.273,1782447728.7351909,13362.260772059
35643,18.492,1782447729.7352412,13363.260822428
35643,18.492,1782447730.7352066,13364.260788012
35644,18.492,1782447731.7352078,13365.260788919
35644,18.562,1782447732.7352252,13366.26080679
35644,18.562,1782447733.7352045,13367.2607857
35644,18.562,1782447734.735179,13368.260760325
35644,18.562,1782447735.735237,13369.26081835
35644,18.562,1782447736.735197,13370.260778523
35644,18.562,1782447737.7352073,13371.260788664
35644,18.562,1782447738.735208,13372.260789166
35644,18.562,1782447739.7352028,13373.260784128
35645,16.522,1782447740.7352052,13374.260786371
35646,17.366,1782447741.7352574,13375.260838647
35646,17.366,1782447742.7351692,13376.260750689
35646,17.366,1782447743.7352583,13377.260839663
35648,18.868,1782447744.735202,13378.260783475
35648,20.068,1782447745.7351742,13379.260755441
35648,20.068,1782447746.7351806,13380.260762071
35648,20.068,1782447747.7352133,13381.260794547
35648,20.068,1782447748.7351751,13382.26075657
35648,20.068,1782447749.735213,13383.260794541
35648,20.068,1782447750.7352202,13384.260801682
35648,20.068,1782447751.7351732,13385.260754441
35648,20.068,1782447752.7351847,13386.260766099
35648,20.068,1782447753.73525,13387.260831155
35648,20.068,1782447754.7352219,13388.26080315
35648,20.068,1782447755.735175,13389.260756275
35648,20.068,1782447756.735221,13390.260802375
35648,20.068,1782447757.7352107,13391.260792233
35649,16.798,1782447758.735176,13392.26075749
35650,16.777,1782447759.7351737,13393.260754927
35650,16.777,1782447760.7352645,13394.260846316
35650,16.777,1782447761.7351708,13395.26075212
35650,16.777,1782447762.7351987,13396.260781474
35650,16.777,1782447763.7352123,13397.260793669
35650,16.777,1782447764.7352214,13398.2608028
35650,16.777,1782447765.7352586,13399.260839885
35650,16.777,1782447766.7351918,13400.26077324
35650,16.777,1782447767.7351975,13401.26077866
35650,16.777,1782447768.735172,13402.260753409
35650,16.777,1782447769.7352257,13403.260807244
35651,14.791,1782447770.7352116,13404.26079342
35651,14.791,1782447771.735187,13405.260768359
35652,14.612,1782447772.73521,13406.2607914
35652,14.612,1782447773.7351708,13407.260752031
35652,14.612,1782447774.7351737,13408.260755024
35652,14.612,1782447775.735175,13409.260757005
35652,14.612,1782447776.7352118,13410.260793189
35652,14.612,1782447777.7351713,13411.260753357
35653,13.591,1782447778.7352743,13412.260855522
35653,13.591,1782447779.7352128,13413.260794079
35653,13.591,1782447780.7351704,13414.260751625
35653,13.591,1782447781.735178,13415.260759251
35653,13.591,1782447782.7352142,13416.260795826
35655,14.047,1782447783.7351863,13417.260767699
35655,14.047,1782447784.735251,13418.260832223
35655,14.047,1782447785.7351804,13419.260761778
35655,14.047,1782447786.7352104,13420.260791858
35655,14.047,1782447787.7352157,13421.260797236
35655,14.047,1782447788.7352126,13422.260794029
35655,14.047,1782447789.735214,13423.260795528
35655,14.047,1782447790.7351768,13424.260758166
35655,14.047,1782447791.7352147,13425.260795913
35655,14.047,1782447792.735216,13426.260797545
35655,14.047,1782447793.7351766,13427.260757847
35655,14.047,1782447794.735206,13428.260787273
35655,14.047,1782447795.7351892,13429.260771173
35655,14.047,1782447796.735276,13430.260857219
35656,12.297,1782447797.7352707,13431.260851865
35657,12.297,1782447798.735177,13432.260758224
35657,12.931,1782447799.7352703,13433.260851356
35657,12.931,1782447800.7352026,13434.260783809
35657,12.931,1782447801.7351727,13435.260754243
35657,12.931,1782447802.7351942,13436.260775883
35657,12.931,1782447803.7352073,13437.260788715
35657,12.931,1782447804.7352316,13438.260813014
35657,12.931,1782447805.7352102,13439.260791587
35657,12.931,1782447806.7351756,13440.260756989
35657,12.931,1782447807.735172,13441.260753391
35657,12.931,1782447808.735176,13442.260757593
35658,12.931,1782447809.7351701,13443.260751438
35658,11.596,1782447810.7351792,13444.260761774
35659,11.643,1782447811.7352226,13445.260803951
35660,11.643,1782447812.7351775,13446.260759333
35661,12.871,1782447813.7351747,13447.260756032
35662,13.358,1782447814.7352192,13448.260800573
35663,13.602,1782447815.735184,13449.260765202
35663,13.602,1782447816.735172,13450.260753289
35663,13.602,1782447817.7351766,13451.260757822
35664,14.553,1782447818.735171,13452.260752488
35665,14.598,1782447819.7351716,13453.260752866
35667,15.019,1782447820.7351823,13454.260763735
35667,15.019,1782447821.7351782,13455.260759676
35667,15.019,1782447822.735205,13456.260786264
35667,15.019,1782447823.7352078,13457.260789035
35667,15.019,1782447824.7351875,13458.260768687
35667,15.019,1782447825.7352047,13459.260786049
35667,15.019,1782447826.7352087,13460.260790128
35668,16.36,1782447827.735175,13461.260756322
35669,16.508,1782447828.7351952,13462.260776362
35669,16.508,1782447829.7351866,13463.260768099
35669,16.508,1782447830.7351727,13464.260754155
35669,16.508,1782447831.7352052,13465.26078644
35669,16.508,1782447832.73517,13466.260751085
35669,16.508,1782447833.7351952,13467.260776594
35669,16.508,1782447834.735214,13468.260795341
35671,17.378,1782447835.7352092,13469.260790492
35672,19.546,1782447836.735205,13470.260786304
35672,19.546,1782447837.7352066,13471.260787865
35672,19.546,1782447838.7351782,13472.26075961
35676,27.888,1782447839.7352138,13473.260795213
35676,27.888,1782447840.7351794,13474.260761049
35676,27.888,1782447841.735214,13475.260795354
35676,27.888,1782447842.7352078,13476.26078945
35676,27.888,1782447843.735195,13477.260776479
35678,33.786,1782447844.73517,13478.260751128
35678,33.786,1782447845.7351794,13479.260760695
35679,33.704,1782447846.7352147,13480.26079596
35679,33.704,1782447847.735219,13481.260800297
35679,33.704,1782447848.7352135,13482.260794867
35680,33.704,1782447849.7351723,13483.260753607
35680,31.726,1782447850.7351756,13484.260757047
35680,31.726,1782447851.7351737,13485.260755067
35680,31.726,1782447852.7351758,13486.260757292
35680,31.726,1782447853.7352252,13487.260806668
35680,31.726,1782447854.7351708,13488.260752242
35680,31.726,1782447855.7351756,13489.260757288
35680,31.726,1782447856.7351887,13490.260770165
35680,31.726,1782447857.7351677,13491.260748928
35681,25.785,1782447858.7352135,13492.260794799
35681,25.785,1782447859.735167,13493.260748259
35682,25.086,1782447860.735194,13494.260775241
35682,25.086,1782447861.735174,13495.260755435
35682,25.086,1782447862.7352505,13496.260832104
35682,25.086,1782447863.735212,13497.260793346
35684,24.903,1782447864.7352202,13498.260801465
35684,24.903,1782447865.7351706,13499.260751823
35684,24.903,1782447866.7352324,13500.260813542
35684,24.903,1782447867.7352052,13501.26078648
35685,23.364,1782447868.7352183,13502.26079952
35685,23.364,1782447869.7352629,13503.260844696
35686,23.625,1782447870.7351773,13504.260758482
35686,23.625,1782447871.7352064,13505.26078773
35687,25.026,1782447872.735247,13506.260828192
35687,25.026,1782447873.7352588,13507.260840341
35687,25.026,1782447874.735174,13508.260755062
35687,25.026,1782447875.7351785,13509.260760212
35687,25.026,1782447876.7352011,13510.260782588
35688,22.905,1782447877.7352118,13511.260793053
35688,22.905,1782447878.7352037,13512.260785103
35690,25.97,1782447879.7351747,13513.260756049
35690,25.97,1782447880.7351744,13514.260755783
35692,26.146,1782447881.7352731,13515.260854611
35693,27.41,1782447882.735167,13516.260748185
35693,27.41,1782447883.7352014,13517.260782604
35693,27.41,1782447884.7351987,13518.260779959
35693,27.41,1782447885.7351756,13519.260756911
35694,26.371,1782447886.7351696,13520.260750853
35694,26.371,1782447887.7351744,13521.26075565
35694,26.371,1782447888.7352364,13522.260817551
35695,25.995,1782447889.7352061,13523.260787376
35695,25.995,1782447890.7351682,13524.260749475
35695,25.995,1782447891.7352104,13525.260791696
35695,25.995,1782447892.7352078,13526.260788927
35695,25.995,1782447893.735228,13527.260809507
35695,25.995,1782447894.735209,13528.260790402
35696,22.085,1782447895.7352011,13529.260782253
35696,22.085,1782447896.7351692,13530.260750529
35696,22.085,1782447897.7352257,13531.260807288
35696,22.085,1782447898.7351766,13532.260757695
35696,22.085,1782447899.735209,13533.260790165
35696,22.085,1782447900.7351708,13534.260752176
35696,22.085,1782447901.7351985,13535.260780606
35696,22.085,1782447902.735217,13536.260798379
35696,22.085,1782447903.735253,13537.260834675
35696,22.085,1782447904.7351928,13538.260774529
35697,19.475,1782447905.7351906,13539.260772008
35698,18.764,1782447906.7352257,13540.260806978
35701,23.199,1782447907.7351742,13541.260755645
35701,23.552,1782447908.7351716,13542.260753067
35701,23.552,1782447909.7352037,13543.260785287
35701,23.552,1782447910.735223,13544.260804781
35701,23.552,1782447911.7352083,13545.260789394
35701,23.552,1782447912.7351837,13546.260764917
35701,23.552,1782447913.7352083,13547.260789564
35701,23.552,1782447914.7352555,13548.260836795
35701,23.552,1782447915.735192,13549.260773658
35701,23.552,1782447916.7352698,13550.260851146
35701,23.552,1782447917.7351706,13551.26075197
35701,23.552,1782447918.7351701,13552.260751361
35701,23.552,1782447919.7351768,13553.260757933
35702,20.118,1782447920.7351844,13554.260765608
35702,20.118,1782447921.7352297,13555.260810959
35702,20.118,1782447922.7352104,13556.260791911
35702,20.118,1782447923.7351723,13557.260753755
35702,20.118,1782447924.735208,13558.260789416
35703,19.46,1782447925.73517,13559.260751465
35703,19.46,1782447926.735182,13560.260763528
35703,19.46,1782447927.735224,13561.260805748
35704,18.792,1782447928.7351809,13562.260762066
35704,18.792,1782447929.73521,13563.260791217
35705,18.792,1782447930.7351809,13564.260762144
35706,19.305,1782447931.7351446,13565.260726101
35706,19.305,1782447932.7351708,13566.260752224
35706,19.305,1782447933.7352266,13567.260807963
35706,19.305,1782447934.7352068,13568.260788667
35707,19.415,1782447935.735196,13569.260778161
35707,19.415,1782447936.7352114,13570.260792627
35707,19.415,1782447937.735205,13571.260786244
35707,19.415,1782447938.735205,13572.260786106
35707,19.415,1782447939.7351806,13573.260762081
35707,19.415,1782447940.7351775,13574.260758875
35707,19.415,1782447941.735238,13575.260819512
35707,19.415,1782447942.7352526,13576.260834109
35707,19.415,1782447943.7352302,13577.260811617
35708,17.407,1782447944.735174,13578.260755169
35708,17.407,1782447945.7351823,13579.260763725
35708,17.407,1782447946.735234,13580.260815248
35708,17.407,1782447947.7351768,13581.260758153
35709,17.268,1782447948.735251,13582.260832261
35711,16.8,1782447949.735204,13583.260785338
35711,16.8,1782447950.7352052,13584.260786413
35711,16.8,1782447951.73525,13585.260831317
35711,16.8,1782447952.7352471,13586.260828419
35712,16.8,1782447953.735249,13587.260830356
35713,16.621,1782447954.7351906,13588.260771738
35713,16.621,1782447955.7351782,13589.260759656
35713,16.621,1782447956.7351751,13590.260756548
35713,16.621,1782447957.735239,13591.260820906
35713,16.621,1782447958.735268,13592.260849364
35713,16.621,1782447959.7352045,13593.260785551
35713,16.621,1782447960.735204,13594.260785433
35715,17.211,1782447961.735261,13595.260842358
35716,19.849,1782447962.7352488,13596.260830263
35716,19.849,1782447963.7352476,13597.260828911
35716,19.849,1782447964.735243,13598.260824365
35716,19.849,1782447965.7352362,13599.260818021
35716,19.849,1782447966.735182,13600.260763369
35717,18.636,1782447967.7351742,13601.260755481
35718,18.465,1782447968.7351716,13602.260752872
35718,18.465,1782447969.7351754,13603.260756943
35718,18.465,1782447970.735171,13604.260752552
35720,18.536,1782447971.73517,13605.260751209
35721,21.884,1782447972.7351716,13606.260753412
35721,21.884,1782447973.735252,13607.260833274
35721,21.884,1782447974.735204,13608.260785335
35723,22.77,1782447975.7351766,13609.260757808
35723,23.582,1782447976.735217,13610.260798385
35723,23.582,1782447977.735203,13611.260784384
35724,23.582,1782447978.735217,13612.260798858
35725,23.291,1782447979.7352116,13613.260792949
35725,24.026,1782447980.7351797,13614.260761222
35725,24.026,1782447981.7351758,13615.260757254
35725,24.026,1782447982.735177,13616.260758272
35725,24.026,1782447983.7351766,13617.260757807
35725,24.026,1782447984.7351744,13618.260755747
35725,24.026,1782447985.7352328,13619.260814186
35725,24.026,1782447986.7352443,13620.260825845
35725,24.026,1782447987.7352293,13621.260810541
35728,21.437,1782447988.7351978,13622.260798844
35730,29.872,1782447989.7352114,13623.2607927
35730,29.872,1782447990.7352102,13624.260791515
35730,29.872,1782447991.7352018,13625.260783107
35731,29.376,1782447992.7352488,13626.26083009
35731,29.376,1782447993.7352037,13627.26078528
35731,29.376,1782447994.7351751,13628.260756531
35731,29.376,1782447995.7352135,13629.260794843
35731,29.376,1782447996.7352054,13630.260786691
35731,29.376,1782447997.735198,13631.260779212
35731,29.376,1782447998.735204,13632.260785794
35731,29.376,1782447999.7351718,13633.260753275
35731,29.376,1782448000.7351716,13634.260752833
35731,29.376,1782448001.7351732,13635.260754367
35731,29.376,1782448002.7352135,13636.260795011
35731,29.376,1782448003.7351718,13637.260753081
35731,29.376,1782448004.735176,13638.26075749
35732,29.376,1782448005.735194,13639.2607754
35732,22.724,1782448006.7352087,13640.260790159
35732,22.724,1782448007.735211,13641.26079233
35733,22.724,1782448008.7351701,13642.260751462
35733,23.414,1782448009.7352161,13643.260797482
35733,23.414,1782448010.7351758,13644.260757216
35735,23.245,1782448011.7351742,13645.260755522
35735,23.245,1782448012.7351801,13646.260761378
35736,23.245,1782448013.7352116,13647.260792792
35736,24.143,1782448014.7351744,13648.26075576
35736,24.143,1782448015.7351737,13649.260755062
35736,24.143,1782448016.7351785,13650.260759762
35737,23.163,1782448017.7351804,13651.260761853
35737,23.163,1782448018.7351782,13652.260759718
35737,23.163,1782448019.7352018,13653.260783334
35737,23.163,1782448020.7352102,13654.260791481
35737,23.163,1782448021.7351754,13655.260756734
35738,22.152,1782448022.7352207,13656.260802102
35738,22.152,1782448023.7352135,13657.260794883
35738,22.152,1782448024.7351751,13658.260756536
35739,21.154,1782448025.7352018,13659.260783147
35739,21.154,1782448026.7351756,13660.260757001
35739,21.154,1782448027.7352045,13661.260786177
35740,21.093,1782448028.7352564,13662.260837598
35740,21.093,1782448029.7352612,13663.26084249
35740,21.093,1782448030.7351885,13664.260769955
35740,21.093,1782448031.7351987,13665.260780277
35740,21.093,1782448032.7352161,13666.260797415
35740,21.093,1782448033.7352395,13667.260820759
35741,21.093,1782448034.7351725,13668.260753886
35741,18.959,1782448035.7352984,13669.260879823
35741,18.959,1782448036.7352135,13670.260794874
35741,18.959,1782448037.7352123,13671.260793633
35741,18.959,1782448038.7352533,13672.260834654
35741,18.959,1782448039.735281,13673.260862251
35741,18.959,1782448040.7351723,13674.260754087
35741,18.959,1782448041.7351716,13675.26075288
35743,17.864,1782448042.735179,13676.260760963
35743,17.864,1782448043.7352571,13677.260838421
35743,17.864,1782448044.735212,13678.260793475
35743,17.864,1782448045.7351816,13679.260762937
35743,17.864,1782448046.735215,13680.260796502
35744,16.813,1782448047.7351775,13681.260758891
35744,16.813,1782448048.7351747,13682.260756002
35745,18.651,1782448049.7351892,13683.260770587
35745,18.651,1782448050.7351713,13684.260753175
35747,18.651,1782448051.7351701,13685.260751318
35747,18.757,1782448052.7352154,13686.260796664
35747,18.757,1782448053.7352552,13687.260836703
35747,18.757,1782448054.7352118,13688.260793124
35747,18.757,1782448055.7352057,13689.260786896
35747,18.757,1782448056.7352796,13690.260860937
35747,18.757,1782448057.7352164,13691.260797614
35748,18.006,1782448058.7352195,13692.260800852
35748,18.006,1782448059.7352118,13693.260793525
35748,18.006,1782448060.735211,13694.260792756
35749,18.088,1782448061.7352264,13695.260807955
35750,16.152,1782448062.7352107,13696.26079195
35752,19.754,1782448063.7352057,13697.260786853
35752,20.435,1782448064.7352173,13698.260799147
35753,20.435,1782448065.7351744,13699.260755794
35753,20.509,1782448066.735308,13700.260889284
35754,21.207,1782448067.735326,13701.260907305
35754,21.207,1782448068.7352602,13702.260841535
35754,21.207,1782448069.7352064,13703.260787738
35754,21.207,1782448070.7351933,13704.260774881
35754,21.207,1782448071.7351878,13705.2607692
35754,21.207,1782448072.7352097,13706.260791178
35754,21.207,1782448073.7351742,13707.260755522
35754,21.207,1782448074.7351806,13708.2607624
35754,21.207,1782448075.7351758,13709.260757231
35755,21.207,1782448076.735208,13710.260789309
35755,17.856,1782448077.7351716,13711.260752917
35755,17.856,1782448078.7351727,13712.260754212
35755,17.856,1782448079.7352107,13713.260792183
35755,17.856,1782448080.7351744,13714.260755822
35755,17.856,1782448081.7351768,13715.26075793
35755,17.856,1782448082.7351732,13716.260754457
35755,17.856,1782448083.7351718,13717.260753189
35755,17.856,1782448084.7352312,13718.260812681
35755,17.856,1782448085.7352352,13719.26081666
35756,16.515,1782448086.7352552,13720.260836552
35757,17.492,1782448087.7352524,13721.260833691
35757,17.492,1782448088.735251,13722.260832292
35757,17.492,1782448089.735271,13723.260852243
35757,17.492,1782448090.7351754,13724.260756639
35757,17.492,1782448091.7352579,13725.260839238
35757,17.492,1782448092.7352633,13726.260844533
35759,16.713,1782448093.7352219,13727.2608031
35759,17.174,1782448094.7352626,13728.260844077
35760,17.174,1782448095.735182,13729.260763575
35761,18.413,1782448096.735214,13730.260795439
35762,21.681,1782448097.735314,13731.260895607
35762,21.681,1782448098.7351925,13732.260774172
35762,21.681,1782448099.7352507,13733.260831931
35762,21.681,1782448100.735202,13734.260783355
35763,21.055,1782448101.735206,13735.260787084
35764,21.508,1782448102.7352138,13736.260795148
35764,21.508,1782448103.7351737,13737.260754901
35765,21.522,1782448104.7351782,13738.260759523
35766,22.235,1782448105.7351823,13739.260763711
35767,23.591,1782448106.7352238,13740.260805134
35767,23.591,1782448107.735233,13741.260814378
35767,23.591,1782448108.7351756,13742.26075708
35767,23.591,1782448109.735249,13743.260830502
35767,23.591,1782448110.7352133,13744.26079467
35768,23.591,1782448111.7352087,13745.260790016
35769,22.57,1782448112.735175,13746.260756263
35770,22.669,1782448113.7352123,13747.260793601
35771,22.4,1782448114.7351744,13748.260755747
35772,22.904,1782448115.7351732,13749.260754474
35772,22.904,1782448116.7351782,13750.260759708
35774,27.818,1782448117.735179,13751.260760327
35774,27.818,1782448118.7351944,13752.260775695
35774,27.818,1782448119.73522,13753.26080116
35774,27.818,1782448120.7351928,13754.260775011
35775,32.223,1782448121.735172,13755.260753456
35775,32.223,1782448122.7351732,13756.260754542
35775,32.223,1782448123.7352278,13757.260809621
35776,30.251,1782448124.7351754,13758.260756758
35776,30.251,1782448125.7352138,13759.26079515
35776,30.251,1782448126.7351909,13760.260772124
35776,30.251,1782448127.7351825,13761.260764011
35776,30.251,1782448128.7351742,13762.260755542
35777,31.556,1782448129.7351737,13763.260754843
35777,31.556,1782448130.73517,13764.26075112
35777,31.556,1782448131.7352116,13765.260792916
35777,31.556,1782448132.7351687,13766.260750209
35777,31.556,1782448133.7352068,13767.260788268
35779,29.306,1782448134.7351968,13768.260778332
35779,29.306,1782448135.7351701,13769.26075129
35780,28.65,1782448136.7352152,13770.260796324
35781,29.418,1782448137.7351751,13771.260756387
35782,30.262,1782448138.735239,13772.260820252
35784,30.807,1782448139.7352211,13773.26080269
35784,31.017,1782448140.7352228,13774.260804046
35784,31.017,1782448141.735172,13775.260753558
35785,30.382,1782448142.7351942,13776.260775757
35787,35.671,1782448143.735177,13777.260758229
35787,35.671,1782448144.7352185,13778.260799992
35787,35.671,1782448145.7351716,13779.260753061
35787,35.671,1782448146.7352133,13780.260794591
35787,35.671,1782448147.7352028,13781.260784233
35787,35.671,1782448148.7351751,13782.260756464
35788,31.613,1782448149.7351751,13783.260756433
35788,31.613,1782448150.7351773,13784.260758734
35788,31.613,1782448151.735276,13785.260857481
35789,29.211,1782448152.7351916,13786.260772886
35789,29.211,1782448153.7351696,13787.260750917
35789,29.211,1782448154.735212,13788.260793602
35790,27.681,1782448155.7352018,13789.260783214
35790,27.681,1782448156.73521,13790.26079121
35790,27.681,1782448157.735211,13791.260792337
35791,26.478,1782448158.7351985,13792.260779821
35792,26.781,1782448159.7351792,13793.260760811
35793,27.543,1782448160.7351704,13794.260752195
35793,27.543,1782448161.735206,13795.260787098
35793,27.543,1782448162.7351744,13796.260756425
35794,26.828,1782448163.7352047,13797.260785792
35795,28.327,1782448164.7352204,13798.260802169
35795,28.327,1782448165.7351747,13799.260756214
35795,28.327,1782448166.7351756,13800.260757101
35795,28.327,1782448167.7351727,13801.2607541
35795,28.327,1782448168.7352123,13802.260793605
35796,28.293,1782448169.735167,13803.260748303
35796,28.293,1782448170.7351718,13804.260753084
35796,28.293,1782448171.7351847,13805.260765996
35796,28.293,1782448172.7352092,13806.260790507
35796,28.293,1782448173.735261,13807.260842227
35796,28.293,1782448174.7351735,13808.260754754
35796,28.293,1782448175.7352002,13809.260781646
35798,26.712,1782448176.7351732,13810.260754429
35798,27.474,1782448177.7352147,13811.260796161
35798,27.474,1782448178.735167,13812.260748426
35798,27.474,1782448179.7351735,13813.260754816
35798,27.474,1782448180.735177,13814.26075846
35799,25.046,1782448181.7351744,13815.260755732
35800,25.046,1782448182.7351713,13816.260752921
35801,24.58,1782448183.735204,13817.260785421
35802,25.196,1782448184.7352176,13818.260799043
35802,25.196,1782448185.7351954,13819.260778038
35802,25.196,1782448186.7351756,13820.260757235
35803,23.77,1782448187.7351716,13821.260752861
35803,23.77,1782448188.7352092,13822.260790635
35803,23.77,1782448189.735169,13823.260750441
35803,23.77,1782448190.7352057,13824.260786968
35803,23.77,1782448191.7351742,13825.260755541
35803,23.77,1782448192.7352083,13826.260789474
35803,23.77,1782448193.7351758,13827.260757395
35803,23.77,1782448194.7351725,13828.260753923
35803,23.77,1782448195.7352035,13829.260784791
35803,23.77,1782448196.7352133,13830.260794636
35805,21.002,1782448197.7352152,13831.260796448
35806,21.708,1782448198.7352195,13832.260800948
35806,21.708,1782448199.7351923,13833.260773783
35806,21.708,1782448200.7351732,13834.260754459
35807,21.708,1782448201.7352028,13835.260784284
35807,21.359,1782448202.7352262,13836.260807498
35809,22.293,1782448203.7352588,13837.260840534
35809,23.255,1782448204.7352142,13838.26079579
35810,24.244,1782448205.7352068,13839.260788286
35810,24.244,1782448206.7352436,13840.260824933
35810,24.244,1782448207.7352514,13841.260832822
35810,24.244,1782448208.735169,13842.260750481
35810,24.244,1782448209.7351687,13843.260750093
35810,24.244,1782448210.7352207,13844.260802295
35812,21.7,1782448211.7351942,13845.260775439
35812,21.906,1782448212.73517,13846.260751135
35812,21.906,1782448213.7352428,13847.260824078
35813,22.088,1782448214.7351985,13848.26077971
35813,22.088,1782448215.735193,13849.260774428
35813,22.088,1782448216.7352116,13850.260792704
35813,22.088,1782448217.735249,13851.260830615
35813,22.088,1782448218.7352087,13852.260790142
35814,20.475,1782448219.735211,13853.260792444
35814,20.475,1782448220.735237,13854.260818457
35814,20.475,1782448221.7351732,13855.260754482
35814,20.475,1782448222.7351797,13856.260761265
35817,24.22,1782448223.7351801,13857.260761426
35818,23.768,1782448224.735188,13858.260769363
35819,26.709,1782448225.735205,13859.260786145
35819,26.709,1782448226.7352338,13860.260815177
35819,26.709,1782448227.7352474,13861.260828585
35819,26.709,1782448228.7352178,13862.26079926
35819,26.709,1782448229.7351792,13863.260760545
35820,26.709,1782448230.7352116,13864.260792843
35820,23.845,1782448231.735206,13865.260787314
35821,23.845,1782448232.7351723,13866.260753757
35822,24.511,1782448233.7351804,13867.26076166
35822,24.511,1782448234.7352107,13868.260792111
35822,24.511,1782448235.73517,13869.260751718
